Ingredient_ID,Ingredient_Name,Ingredient_Lower,Category,Subcategory,Is_Vegetarian,Is_Vegan,Is_Gluten_Free,Common_Usage,Shelf_Life,Storage_Type,Typical_Unit,Hindi_Name,Regional_Names,Nutrition_Highlight,Allergen_Info,Season_Available,Price_Range,Substitutes,Common_Pairings,Cooking_Method,Taste_Profile,Notes,Cuisine_Origin
ING_1917,Ciliegine,ciliegine,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1918,Mozzarella Log,mozzarella log,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1919,Roasted Almonds,roasted almonds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_1920,Salted Almonds,salted almonds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_1921,Smoked Almonds,smoked almonds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_1922,Honey Roasted Almonds,honey roasted almonds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_1923,Raw Almonds,raw almonds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_1924,Whole Cashews,whole cashews,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_1925,Cashew Halves,cashew halves,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_1926,Roasted Cashews,roasted cashews,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_1927,Salted Cashews,salted cashews,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_1928,Spiced Cashews,spiced cashews,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_1929,Raw Walnuts,raw walnuts,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_1930,Roasted Walnuts,roasted walnuts,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_1931,Candied Walnuts,candied walnuts,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_1932,Black Walnuts,black walnuts,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_1933,English Walnuts,english walnuts,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_1934,Shelled Pistachios,shelled pistachios,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_1935,Unshelled Pistachios,unshelled pistachios,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_1936,Roasted Pistachios,roasted pistachios,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_1937,Salted Pistachios,salted pistachios,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_1938,Red Pistachios,red pistachios,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_1939,Raw Hazelnuts,raw hazelnuts,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_1940,Roasted Hazelnuts,roasted hazelnuts,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_1941,Blanched Hazelnuts,blanched hazelnuts,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_1942,Hazelnut Pieces,hazelnut pieces,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_1943,Ground Hazelnuts,ground hazelnuts,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_1944,Cold Pressed Coconut Oil,cold pressed coconut oil,Oils & Fats,,Yes,Yes,Yes,Used in Indian oils & fats,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Oils & Fats category,Indian
ING_1945,Virgin Coconut Oil,virgin coconut oil,Oils & Fats,,Yes,Yes,Yes,Used in Indian oils & fats,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Oils & Fats category,Indian
ING_1946,Fractionated Coconut Oil,fractionated coconut oil,Oils & Fats,,Yes,Yes,Yes,Used in Indian oils & fats,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Oils & Fats category,Indian
ING_1947,Coconut Oil Spray,coconut oil spray,Oils & Fats,,Yes,Yes,Yes,Used in Indian oils & fats,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Oils & Fats category,Indian
ING_1948,Refined Olive Oil,refined olive oil,Oils & Fats,,Yes,Yes,Yes,Used in Indian oils & fats,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Oils & Fats category,Indian
ING_1949,Pure Olive Oil,pure olive oil,Oils & Fats,,Yes,Yes,Yes,Used in Indian oils & fats,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Oils & Fats category,Indian
ING_1950,First Cold Pressed Olive Oil,first cold pressed olive oil,Oils & Fats,,Yes,Yes,Yes,Used in Indian oils & fats,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Oils & Fats category,Indian
ING_1951,Olive Oil Blend,olive oil blend,Oils & Fats,,Yes,Yes,Yes,Used in Indian oils & fats,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Oils & Fats category,Indian
ING_1952,Toasted Sesame Oil,toasted sesame oil,Oils & Fats,,Yes,Yes,Yes,Used in Indian oils & fats,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Oils & Fats category,Indian
ING_1953,Cold Pressed Sesame Oil,cold pressed sesame oil,Oils & Fats,,Yes,Yes,Yes,Used in Indian oils & fats,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Oils & Fats category,Indian
ING_1954,Black Sesame Oil,black sesame oil,Oils & Fats,,Yes,Yes,Yes,Used in Indian oils & fats,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Oils & Fats category,Indian
ING_1955,White Sesame Oil,white sesame oil,Oils & Fats,,Yes,Yes,Yes,Used in Indian oils & fats,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Oils & Fats category,Indian
ING_1956,Refined Mustard Oil,refined mustard oil,Oils & Fats,,Yes,Yes,Yes,Used in Indian oils & fats,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Oils & Fats category,Indian
ING_1957,Cold Pressed Mustard Oil,cold pressed mustard oil,Oils & Fats,,Yes,Yes,Yes,Used in Indian oils & fats,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Oils & Fats category,Indian
ING_1958,Yellow Mustard Oil,yellow mustard oil,Oils & Fats,,Yes,Yes,Yes,Used in Indian oils & fats,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Oils & Fats category,Indian
ING_1959,Brown Mustard Oil,brown mustard oil,Oils & Fats,,Yes,Yes,Yes,Used in Indian oils & fats,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Oils & Fats category,Indian
ING_1960,Filtered Groundnut Oil,filtered groundnut oil,Oils & Fats,,Yes,Yes,Yes,Used in Indian oils & fats,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Oils & Fats category,Indian
ING_1961,Cold Pressed Peanut Oil,cold pressed peanut oil,Oils & Fats,,Yes,Yes,Yes,Used in Indian oils & fats,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Oils & Fats category,Indian
ING_1962,Roasted Peanut Oil,roasted peanut oil,Oils & Fats,,Yes,Yes,Yes,Used in Indian oils & fats,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Oils & Fats category,Indian
ING_1963,Refined Peanut Oil,refined peanut oil,Oils & Fats,,Yes,Yes,Yes,Used in Indian oils & fats,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Oils & Fats category,Indian
ING_1964,Whole Masoor,whole masoor,Lentils & Pulses,,Yes,Yes,Yes,Used in Indian lentils & pulses,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Lentils & Pulses category,Indian
ING_1965,Masoor Dal Chilka,masoor dal chilka,Lentils & Pulses,,Yes,Yes,Yes,Used in Indian lentils & pulses,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Lentils & Pulses category,Indian
ING_1966,Red Lentils Split,red lentils split,Lentils & Pulses,,Yes,Yes,Yes,Used in Indian lentils & pulses,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Lentils & Pulses category,Indian
ING_1967,Orange Lentils,orange lentils,Lentils & Pulses,,Yes,Yes,Yes,Used in Indian lentils & pulses,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Lentils & Pulses category,Indian
ING_1968,Pink Lentils,pink lentils,Lentils & Pulses,,Yes,Yes,Yes,Used in Indian lentils & pulses,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Lentils & Pulses category,Indian
ING_1969,Whole Moong,whole moong,Lentils & Pulses,,Yes,Yes,Yes,Used in Indian lentils & pulses,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Lentils & Pulses category,Indian
ING_1970,Moong Dal Split,moong dal split,Lentils & Pulses,,Yes,Yes,Yes,Used in Indian lentils & pulses,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Lentils & Pulses category,Indian
ING_1971,Moong Dal Chilka,moong dal chilka,Lentils & Pulses,,Yes,Yes,Yes,Used in Indian lentils & pulses,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Lentils & Pulses category,Indian
ING_1972,Yellow Moong Dal,yellow moong dal,Lentils & Pulses,,Yes,Yes,Yes,Used in Indian lentils & pulses,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Lentils & Pulses category,Indian
ING_1973,Green Moong Dal,green moong dal,Lentils & Pulses,,Yes,Yes,Yes,Used in Indian lentils & pulses,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Lentils & Pulses category,Indian
ING_1974,Whole Urad,whole urad,Lentils & Pulses,,Yes,Yes,Yes,Used in Indian lentils & pulses,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Lentils & Pulses category,Indian
ING_1975,Urad Dal Split,urad dal split,Lentils & Pulses,,Yes,Yes,Yes,Used in Indian lentils & pulses,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Lentils & Pulses category,Indian
ING_1976,Urad Dal White,urad dal white,Lentils & Pulses,,Yes,Yes,Yes,Used in Indian lentils & pulses,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Lentils & Pulses category,Indian
ING_1977,Urad Dal Chilka,urad dal chilka,Lentils & Pulses,,Yes,Yes,Yes,Used in Indian lentils & pulses,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Lentils & Pulses category,Indian
ING_1978,Black Urad,black urad,Lentils & Pulses,,Yes,Yes,Yes,Used in Indian lentils & pulses,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Lentils & Pulses category,Indian
ING_1979,Toor Dal Oily,toor dal oily,Lentils & Pulses,,Yes,Yes,Yes,Used in Indian lentils & pulses,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Lentils & Pulses category,Indian
ING_1980,Toor Dal Plain,toor dal plain,Lentils & Pulses,,Yes,Yes,Yes,Used in Indian lentils & pulses,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Lentils & Pulses category,Indian
ING_1981,Yellow Toor Dal,yellow toor dal,Lentils & Pulses,,Yes,Yes,Yes,Used in Indian lentils & pulses,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Lentils & Pulses category,Indian
ING_1982,Split Pigeon Peas,split pigeon peas,Lentils & Pulses,,Yes,Yes,Yes,Used in Indian lentils & pulses,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Lentils & Pulses category,Indian
ING_1983,Red Gram Dal,red gram dal,Lentils & Pulses,,Yes,Yes,Yes,Used in Indian lentils & pulses,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Lentils & Pulses category,Indian
ING_1984,Kala Chana,kala chana,Lentils & Pulses,,Yes,Yes,Yes,Used in Indian lentils & pulses,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Lentils & Pulses category,Indian
ING_1985,Kabuli Chana,kabuli chana,Lentils & Pulses,,Yes,Yes,Yes,Used in Indian lentils & pulses,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Lentils & Pulses category,Indian
ING_1986,White Chickpeas,white chickpeas,Lentils & Pulses,,Yes,Yes,Yes,Used in Indian lentils & pulses,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Lentils & Pulses category,Indian
ING_1987,Brown Chickpeas,brown chickpeas,Lentils & Pulses,,Yes,Yes,Yes,Used in Indian lentils & pulses,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Lentils & Pulses category,Indian
ING_1988,Green Chickpeas Dried,green chickpeas dried,Lentils & Pulses,,Yes,Yes,Yes,Used in Indian lentils & pulses,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Lentils & Pulses category,Indian
ING_1989,Chicken Breast Boneless,chicken breast boneless,Meat & Poultry,,No,No,Yes,Used in Indian meat & poultry,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Meat & Poultry category,Indian
ING_1990,Chicken Breast With Rib,chicken breast with rib,Meat & Poultry,,No,No,Yes,Used in Indian meat & poultry,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Meat & Poultry category,Indian
ING_1991,Chicken Tender,chicken tender,Meat & Poultry,,No,No,Yes,Used in Indian meat & poultry,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Meat & Poultry category,Indian
ING_1992,Chicken Cutlet,chicken cutlet,Meat & Poultry,,No,No,Yes,Used in Indian meat & poultry,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Meat & Poultry category,Indian
ING_1993,Chicken Supreme,chicken supreme,Meat & Poultry,,No,No,Yes,Used in Indian meat & poultry,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Meat & Poultry category,Indian
ING_1994,Chicken Thigh Boneless,chicken thigh boneless,Meat & Poultry,,No,No,Yes,Used in Indian meat & poultry,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Meat & Poultry category,Indian
ING_1995,Chicken Drumette,chicken drumette,Meat & Poultry,,No,No,Yes,Used in Indian meat & poultry,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Meat & Poultry category,Indian
ING_1996,Chicken Wing Tip,chicken wing tip,Meat & Poultry,,No,No,Yes,Used in Indian meat & poultry,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Meat & Poultry category,Indian
ING_1997,Chicken Wing Flat,chicken wing flat,Meat & Poultry,,No,No,Yes,Used in Indian meat & poultry,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Meat & Poultry category,Indian
ING_1998,Chicken Lollipop,chicken lollipop,Meat & Poultry,,No,No,Yes,Used in Indian meat & poultry,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Meat & Poultry category,Indian
ING_1999,Mutton Shoulder,mutton shoulder,Meat & Poultry,,No,No,Yes,Used in Indian meat & poultry,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Meat & Poultry category,Indian
ING_2000,Mutton Neck,mutton neck,Meat & Poultry,,No,No,Yes,Used in Indian meat & poultry,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Meat & Poultry category,Indian
ING_2001,Pancetta,pancetta,Meat & Poultry,,No,No,Yes,Used in global cuisine — Italian cured pork belly,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Italian cured pork belly,Global
ING_2002,Pecorino Romano,pecorino romano,Dairy Products,,Yes,No,Yes,Used in global cuisine — Italian hard sheep milk cheese,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Italian hard sheep milk cheese,Global
ING_2006,Prosciutto,prosciutto,Meat & Poultry,,No,No,Yes,Used in global cuisine — Italian dry-cured ham,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Italian dry-cured ham,Global
ING_2007,Ladyfinger Biscuits,ladyfinger biscuits,Baking Ingredients,,Yes,No,No,Used in global cuisine — Savoiardi — used in tiramisu,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Savoiardi — used in tiramisu,Global
ING_2010,Gruyere,gruyere,Dairy Products,,Yes,No,Yes,Used in global cuisine — Swiss-French hard cheese,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Swiss-French hard cheese,Global
ING_2015,Puff Pastry,puff pastry,Baking Ingredients,,Yes,No,No,Used in global cuisine — Laminated French pastry dough,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Laminated French pastry dough,Global
ING_2017,Dashi Broth,dashi broth,Specialty & International,,No,No,Yes,Used in global cuisine — Japanese fish stock base,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Japanese fish stock base,Global
ING_2020,Mirin,mirin,Specialty & International,,Yes,Yes,Yes,Used in global cuisine — Japanese sweet rice wine,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Japanese sweet rice wine,Global
ING_2021,Sake,sake,Beverages,,Yes,Yes,Yes,Used in global cuisine — Japanese rice wine,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Japanese rice wine,Global
ING_2022,Panko Breadcrumbs,panko breadcrumbs,Baking Ingredients,,Yes,Yes,No,Used in global cuisine — Japanese light breadcrumbs,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Japanese light breadcrumbs,Global
ING_2025,Tofu,tofu,Specialty & International,,Yes,Yes,Yes,Used in global cuisine — Soybean curd,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Soybean curd,Global
ING_2026,Ancho Chilli,ancho chilli,Spices,,Yes,Yes,Yes,Used in global cuisine — Dried poblano pepper,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Dried poblano pepper,Global
ING_2033,Aji Amarillo,aji amarillo,Spices,,Yes,Yes,Yes,Used in global cuisine — Peruvian yellow chilli paste,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Peruvian yellow chilli paste,Global
ING_2035,Sichuan Peppercorns,sichuan peppercorns,Spices,,Yes,Yes,Yes,Used in global cuisine — Numbing spice unique to Sichuan,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Numbing spice unique to Sichuan,Global
ING_2036,Five Spice Powder,five spice powder,Spices,,Yes,Yes,Yes,Used in global cuisine — Chinese blend of 5 spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Chinese blend of 5 spices,Global
ING_2039,Rice Wine Vinegar,rice wine vinegar,Sauces & Condiments,,Yes,Yes,Yes,Used in global cuisine — Mild Chinese vinegar,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Mild Chinese vinegar,Global
ING_2040,Wheat Starch,wheat starch,Flours,,Yes,Yes,No,Used in global cuisine — Used for Chinese dim sum wrappers,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Used for Chinese dim sum wrappers,Global
ING_2043,Gochugaru,gochugaru,Spices,,Yes,Yes,Yes,Used in global cuisine — Korean red pepper flakes,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Korean red pepper flakes,Global
ING_2045,Doenjang,doenjang,Specialty & International,,Yes,Yes,Yes,Used in global cuisine — Korean fermented soybean paste,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Korean fermented soybean paste,Global
ING_2057,Preserved Lemon,preserved lemon,Canned & Preserved,,Yes,Yes,Yes,Used in global cuisine — Moroccan salt-cured lemon,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Moroccan salt-cured lemon,Global
ING_2060,Niter Kibbeh,niter kibbeh,Dairy Products,,Yes,No,Yes,Used in global cuisine — Ethiopian spiced clarified butter,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Ethiopian spiced clarified butter,Global
ING_2062,Pita Bread,pita bread,Grains & Cereals,,Yes,Yes,No,Used in global cuisine — Middle Eastern flatbread,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Middle Eastern flatbread,Global
ING_2063,Phyllo Dough,phyllo dough,Baking Ingredients,,Yes,No,No,Used in global cuisine — Ultra-thin pastry sheets,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Ultra-thin pastry sheets,Global
ING_2068,Chorizo,chorizo,Meat & Poultry,,No,No,Yes,Used in global cuisine — Spanish smoked paprika sausage,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Spanish smoked paprika sausage,Global
ING_2069,Bomba Rice,bomba rice,Grains & Cereals,,Yes,Yes,Yes,Used in global cuisine — Spanish short grain rice for paella,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Spanish short grain rice for paella,Global
ING_2070,Sherry Vinegar,sherry vinegar,Sauces & Condiments,,Yes,Yes,Yes,Used in global cuisine — Spanish wine vinegar,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Spanish wine vinegar,Global
ING_2073,Egusi Seeds,egusi seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in global cuisine — West African melon seeds,-,-,piece/gm/ml,,,,,Year-round,-,,,,,West African melon seeds,Global
ING_2074,Crayfish Powder,crayfish powder,Specialty & International,,No,No,Yes,Used in global cuisine — Dried shrimp powder used in West Africa,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Dried shrimp powder used in West Africa,Global
